displacement,from_city,to_city,from_state,to_state,anomaly
0,2627,2627,54,54,0
0,313,313,32,32,0
0,2540,2540,44,44,0
0,104,104,31,31,0
15.46225845,2569,1843,47,47,0
32.72921416,719,1322,16,16,0
0.9436531,1087,1087,53,53,0
0,2453,2453,53,53,0
0,1949,1949,14,14,0
0,2468,2468,5,5,0
0,1194,1194,46,46,0
0,331,331,31,31,0
508.7032179,740,1823,53,53,0
1498.439095,1772,2097,53,44,1
0,1152,1152,46,46,0
0.802098291,1481,1481,7,7,0
0,1834,1834,16,16,0
7.562492108,2031,433,19,19,0
62.63564163,1290,48,29,29,0
0,2555,2555,31,31,0
0,910,910,29,29,0
428.1026841,1378,2235,48,38,0
0,1255,1255,9,9,0
0,2581,2581,25,25,0
0,1245,1245,45,45,0
17.50450365,664,1344,42,42,0
0,227,227,54,54,0
0,1552,1552,16,16,0
16.08087632,2290,1317,47,47,0
0,1773,1773,29,29,0
0.479576278,2787,2787,35,35,0
0,1327,1327,29,29,0
0,2712,2712,26,26,0
3.899549022,2540,2540,44,44,0
33.52345608,1351,2405,32,32,0
0,298,298,25,25,0
0,1481,1481,7,7,0
1014.711609,2644,508,32,41,0
1078.941519,70,2227,11,54,0
1073.994581,1345,2278,52,13,0
0,775,775,47,47,0
1660.949383,2787,2405,7,32,1
0,926,926,15,15,0
818.8554886,1327,1999,29,54,0
123.7374801,1367,2442,9,29,0
142.4719753,2031,1817,19,16,0
0,910,910,20,20,0
1223.412045,1590,2150,11,48,1
0,1313,1313,54,54,0
7.784808043,1657,2144,54,54,0
2215.038564,610,862,31,31,1
2434.944228,1057,2741,48,48,1
13.91751863,2271,1623,42,42,0
0,2268,2268,52,52,0
583.7424491,1961,910,51,29,0
0,2811,2811,42,42,0
3.976025848,2031,2031,19,19,0
0,1252,1,31,31,0
0,804,804,20,20,0
0,873,873,33,33,0
0,2811,2811,42,42,0
12.89946221,2644,1115,32,32,0
0,2654,2654,29,29,0
0,2540,2540,44,44,0
334.7882418,823,1796,7,7,0
1131.886292,1035,747,7,35,0
0,721,721,32,32,0
118.1219459,1005,2627,54,54,0
1507.791561,899,1087,25,53,1
8.96873695,298,2515,25,25,0
0,691,691,35,35,0
26.98892212,1355,2143,31,31,0
162.0073082,1495,550,32,32,0
21.90266268,1722,54,48,48,0
0,2118,2118,13,13,0
6.291019096,2035,1635,14,14,0
0,1984,1984,31,31,0
0,1481,1481,7,7,0
1002.148262,298,2727,25,52,0
0,2527,2527,48,48,0
842.2661012,2712,655,3,15,0
1093.020775,1507,550,13,50,0
0,1194,1194,46,46,0
2261.755718,1152,338,46,31,1
0,1353,1353,38,38,0
10.20232826,1722,1209,48,48,0
464.8135871,86,1527,38,20,0
0,1152,1152,46,46,0
0,1033,1033,46,46,0
0,2811,2811,42,42,0
461.4926462,2169,804,21,20,0
0,1327,1327,29,29,0
43.16250396,910,2447,29,29,0
0,2502,2502,32,32,0
1394.702498,1817,2644,16,32,1
0,2811,2811,42,42,0
9.42805891,1087,1087,53,53,0
0,2185,2185,7,7,0
0,1106,1106,53,53,0
679.5237851,1909,550,5,32,0
7.621255666,2268,474,52,52,0
0,2811,2811,42,42,0
2.992508166,1984,1984,31,31,0
0,1048,1048,28,28,0
2509.102,2395,2395,31,31,1
0,923,923,37,37,0
972.7693928,1194,1615,46,50,0
1.880539366,755,755,39,39,0
5147.048728,632,2086,25,24,1
0,910,910,29,29,0
0,387,387,41,41,0
677.4808269,826,532,31,0,0
0,2271,2271,42,42,0
1463.823254,2822,108,50,31,1
569.3402714,853,336,36,13,0
0,1999,1999,54,54,0
0,1329,1329,31,31,0
0,1500,1500,38,38,0
72.82964448,614,434,52,52,0
0,1278,1278,31,31,0
149.2251081,1520,1087,49,53,0
0,2712,2712,26,26,0
0,2811,2811,42,42,0
0,459,459,23,23,0
0,2527,2527,48,48,0
0,1075,1075,48,48,0
307.3022467,2712,464,26,26,0
1158.599206,2227,1993,54,13,0
0,2566,2566,38,38,0
326.3818811,1313,2227,54,54,0
1000.343168,717,2227,48,54,0
2.749758719,980,980,32,32,0
0,910,910,29,29,0
0,906,906,46,46,0
0,175,175,31,31,0
0,1200,1200,13,13,0
0,16,16,13,13,0
0,582,582,31,31,0
0,2540,2540,44,44,0
943.6034211,137,2227,48,54,0
0,2136,2136,36,36,0
0,550,550,32,32,0
0,797,797,46,46,0
0,2712,2712,3,3,0
0,1327,1327,29,29,0
2.02696664,396,396,50,50,0
0,1627,1627,50,50,0
1.443469658,1018,1018,52,52,0
0.52599128,296,296,7,7,0
22.98418295,2822,1562,42,42,0
26.0384736,1761,1722,16,48,0
0,649,649,29,29,0
0,1416,1416,29,29,0
0,1360,1360,37,37,0
0,37,37,49,49,0
0,1373,1373,27,27,0
1499.316332,2638,1152,0,46,1
0,750,750,54,54,0
10.53565424,1733,2105,31,31,0
43.59654972,2503,1762,6,6,0
0,2527,2527,48,48,0
935.4107023,2638,381,0,41,0
0,1051,1051,54,54,0
0,2107,2107,38,38,0
0,1278,1278,31,31,0
35.78630524,2648,1513,31,31,0
0,1194,1194,46,46,0
1.122421633,1890,1646,49,49,0
0,1999,1999,54,54,0
212.0619711,1051,123,47,47,0
10.56434863,582,1414,31,31,0
0,1323,1323,18,18,0
241.0349103,2271,1773,42,29,0
808.4140321,2822,2502,50,32,0
0,1873,1873,29,29,0
71.62880205,1523,477,7,7,0
1858.563921,1762,1762,6,6,1
28.4839452,377,1633,31,31,0
15.06379593,1005,1296,54,54,0
0,1278,1278,31,31,0
955.0962034,989,2457,21,38,0
0,1786,1786,16,16,0
0,1639,1639,16,16,0
0,593,593,16,16,0
13.82039458,632,88,25,25,0
2119.174534,629,2733,47,31,1
0,1697,1697,25,25,0
0,2645,2645,29,29,0
0,1005,1005,54,54,0
0,2529,2529,16,16,0
68.42037334,723,1278,31,31,0
0,747,747,35,35,0
0,759,759,31,31,0
0,2529,2529,16,16,0
0,1210,1210,9,9,0
1.862448704,2235,2235,38,38,0
313.0945954,1999,804,54,20,0
3.321953416,2035,2035,14,14,0
0,501,501,20,20,0
9.196345661,1414,2395,31,31,0
0,2692,2692,13,13,0
0,2105,2105,31,31,0
0,1323,1323,18,18,0
842.4479005,2644,2644,32,32,0
0,283,283,31,31,0
19.24075145,941,2724,48,48,0
0,2811,2811,42,42,0
0,1506,1506,31,31,0
36.95790465,1249,2151,48,48,0
781.6120594,2221,2697,11,11,0
3.649250953,2410,1627,50,50,0
0,1481,1481,7,7,0
2686.271593,2528,1439,7,31,1
0,717,717,48,48,0
14.7659995,2105,2622,31,31,0
0,2556,2556,3,3,0
3.749671777,2497,2497,46,46,0
0,2267,2267,25,25,0
0,2573,2573,16,16,0
3.797318862,227,227,54,54,0
1921.955935,1194,1081,46,8,1
482.2349708,327,892,49,45,0
0,1552,1552,16,16,0
0,2542,2542,16,16,0
0,698,698,16,16,0
0,2329,2329,16,16,0
0,1592,1592,16,16,0
0,1346,1346,16,16,0
0,2054,2054,16,16,0
0,315,315,16,16,0
0,2056,2056,16,16,0
0,1490,1490,16,16,0
0,1544,1544,16,16,0
0,2134,2134,16,16,0
0,48,48,20,20,0
0,2039,2039,7,7,0
0,2633,2633,38,38,0
0,387,387,41,41,0
65.15089762,2238,2067,38,38,0
53.15365492,910,2754,29,29,0
1614.770089,1836,1087,41,53,1
0,593,593,16,16,0
0,593,593,16,16,0
0,593,593,16,16,0
0,1483,1483,16,16,0
0,2529,2529,16,16,0
0,489,489,16,16,0
0,2573,2573,16,16,0
0,997,997,16,16,0
0,997,997,16,16,0
46.2194179,2081,937,13,13,0
0,1140,1140,55,55,0
472.047081,50,1839,13,7,0
0,57,57,42,42,0
0,2271,2271,42,42,0
0,2364,2364,48,48,0
126.6810172,1999,615,54,54,0
0.946975909,1722,1722,48,48,0
265.3873715,1922,2822,53,50,0
7.374004191,2527,1722,48,48,0
0.038203078,911,911,7,7,0
0,1909,1909,5,5,0
0,1675,1675,54,54,0
0,1232,1232,31,31,0
0,1087,1087,53,53,0
347.1643267,759,2510,31,41,0
0,1985,1985,53,53,0
18.4974894,2769,1327,37,37,0
0,619,619,31,31,0
0,2510,2510,41,41,0
2132.377758,2371,2371,3,3,1
1.027816216,104,104,31,31,0
0,2627,2627,54,54,0
733.1718037,632,872,25,1,0
0,2806,2806,31,31,0
122.4534824,1850,2480,31,31,0
388.4287041,2324,1327,16,29,0
0,941,941,48,48,0
1269.58639,790,1574,52,18,1
0,1927,1927,50,50,0
0,1767,1767,16,16,0
0,956,956,13,13,0
469.5407,2035,278,14,54,0
0,649,649,29,29,0
0,2199,2199,53,53,0
43.4573868,2127,4,32,32,0
0,2136,2136,36,36,0
0,2105,2105,31,31,0
340.5123129,2622,1984,31,31,0
102.5807628,2136,1470,36,20,0
0,2627,2627,54,54,0
1056.348299,1284,309,54,54,0
1928.049667,2304,2304,51,51,1
0,1278,1278,31,31,0
16.64505026,1169,509,52,52,0
0.292345144,121,121,15,15,0
27.43820129,2534,2105,31,31,0
946.9829728,1274,1274,53,53,0
4.412306088,2555,2171,31,31,0
6.001544865,1018,1018,52,52,0
4.732001528,1252,1252,31,31,0
3.985513906,2712,2712,3,3,0
1.924683017,794,794,21,21,0
0.329721544,1005,1005,54,54,0
0,595,595,42,42,0
0,2423,2423,19,19,0
0,610,610,31,31,0
0,488,488,31,31,0
1667.281966,1152,1081,46,8,1
441.6209928,1221,895,36,18,0
172.1990986,2497,2741,46,48,0
0,1755,1755,18,18,0
0,582,582,31,31,0
1.466005353,2505,500,14,14,0
0,1390,1390,42,42,0
0,573,573,9,9,0
0,1481,1481,7,7,0
208.4230273,1053,2708,54,54,0
0,1447,1447,38,38,0
0,703,703,54,54,0
1707.534318,2709,1745,31,53,1
17.49146625,1991,2148,20,20,0
923.2323527,2765,550,54,32,0
0,258,258,51,51,0
0,1388,1388,51,51,0
0,1037,1037,45,45,0
0,1121,1121,51,51,0
0,2297,2297,8,8,0
0,2644,2644,32,32,0
1987.497587,2244,383,5,31,1
0,2201,2201,21,21,0
7.588074171,2202,1472,29,29,0
0,1634,1634,1,1,0
20.92366599,2845,1344,42,42,0
261.878186,1312,607,48,48,0
21.79546227,415,1481,7,7,0
0,2657,2657,46,46,0
0,2356,2356,50,50,0
0,1278,1278,31,31,0
0,2712,2712,3,3,0
0,1068,1068,54,54,0
5.626341803,840,840,20,20,0
0,769,769,48,48,0
0,1047,1047,43,43,0
0,1856,1856,47,47,0
1.90586373,1373,1373,27,27,0
10.11333033,2540,2540,44,44,0
179.9933247,15,15,9,9,0
36.33898432,1081,2057,8,8,0
52.97155074,1337,1821,31,31,0
0,2411,2411,42,42,0
114.9256175,755,2453,35,53,0
1.186003621,505,505,3,3,0
0,717,717,48,48,0
4.047719482,37,226,49,49,0
10.58081373,899,1792,25,25,0
0,1323,1323,40,40,0
0,1673,1673,52,52,0
494.6792962,2659,2659,9,9,0
0,595,595,42,42,0
0,1004,1004,6,6,0
0,582,582,31,31,0
19.48740632,723,2622,31,31,0
0,580,580,41,41,0
0,1477,1477,18,18,0
0,1762,1762,6,6,0
24.69404434,2709,1257,31,31,0
65.64728531,2111,369,23,23,0
0,157,157,46,46,0
0,338,338,31,31,0
11.59970366,1727,130,19,19,0
0,2433,2433,54,54,0
335.9175053,1519,1625,38,38,0
30.93354088,2257,1838,47,47,0
0,1628,1628,31,31,0
0,651,651,20,20,0
0,1414,1414,31,31,0
56.06393208,1679,2822,6,6,0
929.1224317,2142,1087,32,53,0
0,1659,1659,54,54,0
1328.427336,2682,2682,0,0,1
7.738163284,1278,757,31,31,0
0,6,6,8,8,0
0,1252,1252,31,31,0
0,825,825,16,16,0
0,1495,1495,32,32,0
1136.922608,2587,2712,26,26,0
0,1481,1481,7,7,0
0,355,355,42,42,0
4.109870586,2286,164,19,19,0
1033.103356,474,2695,52,25,0
0,2693,2693,19,19,0
0,2201,2201,21,21,0
0,2599,2599,54,54,0
0,258,258,51,51,0
885.933981,35,2607,32,32,0
873.5242018,2712,4,32,32,0
0,1313,1313,54,54,0
475.2092696,2811,1194,42,46,0
166.6268708,1767,487,16,16,0
963.4920317,2373,2373,55,55,0
20.69311703,1211,1211,54,54,0
1422.441476,2644,2644,32,32,1
0,1446,1446,46,46,0
946.4356026,352,2293,21,36,0
30.37240783,1928,1087,53,53,0
0,1261,1261,48,48,0
0,2410,2410,50,50,0
18.49103729,608,608,16,16,0
0,923,923,37,37,0
1.90586373,1373,1373,27,27,0
27.53256047,1678,521,8,8,0
13.12497789,1900,691,45,35,0
2411.627554,64,298,18,25,1
0,2433,2433,54,54,0
5.689575771,2079,2079,21,21,0
8.932280552,1630,2107,38,38,0
0,377,377,31,31,0
0,2763,2763,41,41,0
0,573,573,9,9,0
2596.58249,1278,1481,31,7,1
275.0615102,2031,1143,19,7,0
1.087775686,1005,1005,54,54,0
0,1169,1169,52,52,0
178.5178069,1072,780,53,42,0
0,780,780,42,42,0
700.4124724,1081,298,8,25,0
0,581,581,54,54,0
0,494,494,29,29,0
1486.146921,1980,2556,45,3,1
0,37,37,49,49,0
0,52,52,7,7,0
28.85141611,138,2712,3,3,0
6.637008523,2609,1722,48,48,0
0,1005,1005,54,54,0
0,1060,1060,21,21,0
0,1252,1252,31,31,0
0,1793,1793,16,16,0
15.51413068,2227,2831,54,54,0
0,2577,2577,20,20,0
0,1313,1313,54,54,0
0,2053,2053,19,19,0
206.4642375,697,675,47,47,0
0,2006,2006,16,16,0
0.076189919,2112,2112,52,52,0
0,671,671,31,31,0
0,379,379,16,16,0
8.013192104,794,794,21,21,0
0,794,794,21,21,0
969.3543251,2791,2601,32,32,0
0,1893,1893,47,47,0
0,2174,2174,31,31,0
6.851925449,1729,1069,29,29,0
1.994501872,2031,2031,19,19,0
2.470601017,1511,923,37,37,0
0,1713,1713,47,47,0
0,1324,1324,5,5,0
5.138850399,695,695,47,47,0
13.4685708,2732,1865,49,9,0
0,1492,1492,46,46,0
0,2627,2627,54,54,0
149.2550755,1290,2588,46,38,0
0,1152,1152,46,46,0
0,2712,2712,3,3,0
0,401,401,48,48,0
0,2227,2227,54,54,0
3.954356458,2818,2818,42,42,0
783.4761403,2310,1043,48,48,0
49.15291749,37,465,49,49,0
0,550,550,32,32,0
0,775,775,47,47,0
2.302511073,1968,1968,5,5,0
0,1087,1087,53,53,0
0,923,923,37,37,0
2330.273797,1376,788,19,19,1
0,873,873,47,47,0
2.823581941,2105,2105,31,31,0
0,1156,1156,46,46,0
20.76615509,873,752,33,46,0
0.115334298,2208,2375,32,32,0
0,2288,2288,48,48,0
0,2566,2566,32,32,0
22.58183407,550,2837,32,32,0
9.413887187,1278,2620,31,31,0
1018.552934,2410,768,50,50,0
0.034208522,228,228,54,54,0
0,1178,1178,50,50,0
0,2787,2787,38,38,0
309.3385711,927,728,46,46,0
0.181242712,2819,2819,42,42,0
0,509,509,52,52,0
18.03550786,1865,1865,9,9,0
17.96640708,1821,877,31,31,0
459.2527763,1112,674,20,20,0
218.2426514,1459,1391,37,32,0
1.543638884,440,440,32,32,0
2406.172928,1656,1722,48,48,1
0,4,4,32,32,0
0,610,610,31,31,0
32.02300252,2731,2079,21,21,0
0,1194,1194,46,46,0
0,572,572,31,31,0
0,717,717,48,48,0
4.334579307,4,4,32,32,0
0,505,505,3,3,0
28.55535974,2316,1051,18,18,0
4.517893567,1252,1252,31,31,0
5.050972804,511,4,32,32,0
0,704,704,54,54,0
5.547724175,1278,1278,31,31,0
9.785611743,2065,1892,38,38,0
233.7038273,2659,1174,9,9,0
671.821735,1463,298,12,25,0
0,2052,2052,41,41,0
31.84541623,2677,1390,42,42,0
79.9999785,2346,8,16,48,0
0,228,228,54,54,0
0,2703,2703,32,32,0
16.8880167,2638,1128,0,0,0
29.73381237,2612,876,53,53,0
74.80952159,1278,1355,31,31,0
122.4311702,2092,1172,54,54,0
0,1778,1778,20,20,0
3.477840984,336,336,13,13,0
0.243999364,1722,1722,48,48,0
0,115,115,42,42,0
0,580,580,52,52,0
1.543638884,440,440,32,32,0
551.9362099,2686,437,41,8,0
0,1302,1302,54,54,0
0,2813,2813,3,3,0
25.41922386,2852,2686,41,41,0
0,135,135,32,32,0
2.02696664,396,396,50,50,0
0,2192,2192,54,54,0
12.38307035,260,260,53,53,0
3847.083136,295,2407,10,7,1
1787.16003,1893,893,47,47,1
26.85452587,469,304,4,4,0
1136.642641,2272,169,42,54,0
0,514,514,32,32,0
7.702353813,899,899,25,25,0
70.78869286,1122,1987,32,32,0
2.418709752,377,377,31,31,0
0,1960,1960,52,52,0
0,2304,2304,51,51,0
0,1640,1640,21,21,0
6.571798462,2779,2457,38,38,0
0,2764,2764,20,20,0
0,2523,2523,14,14,0
14.79797498,2577,804,20,20,0
0,1909,1909,5,5,0
31.95066481,1923,1796,19,19,0
0,1579,1579,32,32,0
3.327893683,2007,2007,9,9,0
2378.365358,1194,2038,46,31,1
0,717,717,48,48,0
0,2571,2571,42,42,0
0,2627,2627,54,54,0
0,1576,1576,53,53,0
32.96853617,220,2644,32,32,0
0,2008,2008,53,53,0
0,1087,1087,53,53,0
0,877,877,31,31,0
1350.053283,2426,2607,47,32,1
24.48039372,2370,988,54,54,0
0,2823,2823,53,53,0
11.00813977,379,1462,16,16,0
5.103599977,1372,271,9,9,0
0,336,336,13,13,0
1317.018287,1627,2227,50,54,1
0,2169,2169,21,21,0
0,553,553,25,25,0
122.8353082,1194,755,46,39,0
1871.81536,853,853,36,36,1
0,1005,1005,54,54,0
0,1278,1278,31,31,0
0,2823,2823,53,53,0
0,1087,1087,53,53,0
0,747,747,35,35,0
13.22085052,1024,2105,31,31,0
0,1081,1081,8,8,0
0,1081,1081,8,8,0
0,1834,1834,16,16,0
0,1221,1221,36,36,0
0,628,628,46,46,0
18.3407792,2282,215,42,42,0
13.82677319,1252,796,31,31,0
0,2836,2836,50,50,0
720.8019864,762,319,18,7,0
59.49506069,413,2211,16,11,0
0,2052,2052,41,41,0
0,1773,1773,29,29,0
0,691,691,45,45,0
229.5458801,2480,1374,31,31,0
61.3332104,1670,1387,37,37,0
0,2717,2717,47,47,0
263.5270357,2211,2822,11,48,0
0,819,819,29,29,0
1815.508825,1722,2638,48,0,1
948.5950286,2244,2119,5,46,0
303.1443987,823,823,7,7,0
100.0967492,1064,1359,18,47,0
2.583895151,2644,2644,32,32,0
2467.796757,707,426,16,3,1
112.1389431,863,637,25,25,0
0,2746,2746,11,11,0
35.43502729,1017,823,7,7,0
0,2525,2525,46,46,0
0,2696,2696,31,31,0
2435.446608,755,397,39,31,1
0,1732,1732,31,31,0
0,1278,1278,31,31,0
0.131951406,923,923,37,37,0
0,1773,1773,29,29,0
0,1024,1024,31,31,0
1570.255055,636,1974,31,23,1
0,1446,1446,9,9,0
0.303984998,1773,1773,29,29,0
1.808116138,2293,898,36,36,0
56.77330153,1278,2622,31,31,0
0,1081,1081,8,8,0
0,1627,1627,50,50,0
0,755,755,39,39,0
0,1369,1369,47,47,0
533.7640138,1349,1349,52,52,0
13.61813006,710,1718,20,20,0
0,1278,1278,31,31,0
616.7842752,2146,1136,32,0,0
2407.333355,1330,861,31,46,1
0,2830,2830,47,47,0
0,372,372,35,35,0
0,1056,1056,54,54,0
0,2556,2556,3,3,0
763.9856266,1722,2293,48,36,0
0,1817,1817,16,16,0
0,2556,2556,3,3,0
20.45700012,461,692,25,25,0
0,1081,1081,8,8,0
0,1909,1909,5,5,0
299.9551918,2817,2817,36,36,0
323.9343752,1471,1240,6,6,0
0,2773,2773,29,29,0
17.13870785,379,1722,16,48,0
548.3303049,508,1018,41,52,0
17.72669182,2644,1478,32,32,0
871.5472037,755,2822,39,50,0
21.97744734,2031,1516,19,19,0
949.7932372,416,2566,29,49,0
0,1221,1221,36,36,0
1320.775137,873,2644,33,32,1
0,2627,2627,54,54,0
0,1865,1865,9,9,0
0,837,837,43,43,0
18.6567285,387,2763,41,41,0
0,2293,2293,36,36,0
9.153702006,2143,2105,31,31,0
651.7243264,257,1612,20,41,0
5.436020915,1857,1374,31,31,0
0,1722,1722,48,48,0
0,2627,2627,54,54,0
0,508,508,41,41,0
0,72,72,46,46,0
2044.602337,2741,508,48,41,1
0,838,838,31,31,0
1736.97846,1914,2480,31,31,1
0,1814,1814,46,46,0
0,214,214,47,47,0
0,1194,1194,46,46,0
709.7509781,2644,804,32,20,0
0,1152,1152,46,46,0
133.8586795,2527,1917,48,48,0
3.167726343,2039,2664,7,7,0
0,2847,2847,44,44,0
0,1918,1918,46,46,0
0,1722,1722,48,48,0
19.14089441,1392,1909,5,5,0
0.129276268,1334,1334,18,18,0
2.514845287,794,794,21,21,0
151.4384189,2457,675,38,47,0
5.680341414,1278,1278,31,31,0
836.6424141,1674,2227,29,54,0
0,2644,2644,32,32,0
16.4931749,1513,1513,31,31,0
0,1944,1944,32,32,0
0,797,797,9,9,0
0,1909,1909,5,5,0
0,1893,1893,47,47,0
2435.800973,1051,283,47,31,1
0,312,312,1,1,0
3773.501327,2734,1047,28,43,1
0,695,695,47,47,0
0,1269,1269,51,51,0
0,359,359,31,31,0
0,2081,2081,3,3,0
0,1201,1201,47,47,0
0,980,980,32,32,0
2177.330538,2540,1938,44,54,1
0,298,298,25,25,0
0,1215,1215,0,0,0
1.163500384,1931,1931,37,37,0
0,108,108,31,31,0
0,509,509,52,52,0
0,2185,2185,7,7,0
785.3915845,2683,1581,29,29,0
565.0629868,2640,1290,29,29,0
60.58008835,377,453,31,31,0
0,1337,1337,31,31,0
2382.683459,1138,2540,52,44,1
5.866577427,2096,2693,19,19,0
0,37,37,49,49,0
50.53279766,2031,2693,19,19,0
0,1133,1133,29,29,0
0,1122,1122,32,32,0
0,550,550,32,32,0
1113.911051,2527,1005,48,54,0
3.74120575,2358,505,3,3,0
37.40122712,963,2116,31,31,0
0,2510,2510,41,41,0
17.72788736,359,1278,31,31,0
60.2836492,66,66,40,40,0
8.719265101,755,2693,39,19,0
0,360,360,31,31,0
0,1421,1421,16,16,0
0,1367,1367,9,9,0
2277.420997,306,2105,54,31,1
0,864,864,29,29,0
0,1916,1916,25,25,0
181.4165073,1958,2604,54,54,0
2463.443103,880,1642,31,31,1
0,1448,1448,46,46,0
0,1909,1909,5,5,0
3.672958911,249,1005,54,54,0
54.96872071,2048,342,31,31,0
0,2811,2811,42,42,0
0,1907,1907,18,18,0
0.243940926,1005,1005,54,54,0
1385.71181,459,2178,23,23,1
5.604546126,2271,2172,42,42,0
721.3106397,0,1287,53,53,0
0,2423,2423,19,19,0
14.49066413,1774,550,32,32,0
0,2693,2693,19,19,0
0,2293,2293,36,36,0
12.17635338,1481,115,7,7,0
1934.953986,37,1762,49,31,1
299.0035385,1717,1297,11,11,0
5.866577427,2096,2693,19,19,0
1734.958612,1252,2494,31,53,1
0,2693,2693,19,19,0
810.8162501,834,2227,38,54,0
0,1323,1323,18,18,0
0,1859,1859,54,54,0
990.7466464,717,2831,48,54,0
0,1005,1005,54,54,0
9.312855804,37,37,49,49,0
0,2712,2712,3,3,0
9.868804665,2102,372,35,35,0
2.568452901,2464,371,54,54,0
5.760269131,37,37,49,49,0
184.1058842,338,2213,31,31,0
0,1005,1005,54,54,0
68.92562117,571,1290,31,31,0
0,2736,2736,50,50,0
0,1768,1768,49,49,0
537.2164925,2787,755,38,49,0
0,2246,2246,35,35,0
0,885,885,32,32,0
0,1623,1623,42,42,0
27.16984246,1807,1832,53,53,0
0.300624456,728,728,46,46,0
0,2510,2510,41,41,0
0,2736,2736,50,50,0
0,2202,2202,29,29,0
1705.245702,1960,812,7,32,1
1018.675737,1564,1005,16,54,0
20.70288763,1958,384,54,54,0
0,175,175,31,31,0
1643.068475,102,853,2,36,1
182.4505307,2787,155,53,49,0
0,743,743,42,42,0
0,2207,2207,8,8,0
1404.822214,2020,80,41,41,1
47.18225168,293,647,47,38,0
0,121,121,15,15,0
1313.932612,1047,872,43,1,1
0,822,822,17,17,0
0.534284306,1278,1278,31,31,0
101.9438484,50,1467,13,13,0
18.28192587,1562,2271,42,42,0
6.673606939,1790,922,16,16,0
0,1107,1107,20,20,0
1.556449421,2502,2502,32,32,0
77.94730814,2622,973,31,31,0
0,717,717,48,48,0
0.88605443,508,508,41,41,0
0,508,508,41,41,0
11.73728992,1673,1169,52,52,0
110.2009726,2373,1051,55,55,0
27.25600958,1087,1890,53,49,0
0,1127,1127,31,31,0
17.60178573,1865,1778,9,9,0
0,1025,1025,32,32,0
1.434129306,1047,1047,43,43,0
4.020575386,900,900,42,42,0
0,573,573,9,9,0
0,2052,2052,41,41,0
0,2712,2712,3,3,0
1.606905304,114,114,54,54,0
5.80916588,1904,1722,48,48,0
42.88558103,2527,1692,48,48,0
747.2339561,48,1722,20,48,0
2008.766182,1388,1426,51,51,1
0,747,747,18,18,0
16.26748176,1958,2708,54,54,0
0,1811,1811,46,46,0
82.69018192,961,1559,46,46,0
0.320708332,762,762,18,18,0
0,1734,1734,31,31,0
4.871165889,4,4,32,32,0
0,1892,1892,50,50,0
0,1051,1051,18,18,0
1089.085683,2352,1502,30,46,0
1165.805504,2580,2490,42,42,0
881.7785689,1033,823,46,7,0
8.40926849,755,2273,39,19,0
42.84946438,1172,2708,54,54,0
0,736,736,18,18,0
2173.519013,1162,2579,47,41,1
424.5346172,2213,1252,31,31,0
583.6060333,2227,675,54,47,0
0,550,550,32,32,0
0,1221,1221,36,36,0
0,384,384,50,50,0
1832.060209,2556,2556,3,3,1
428.1808859,747,2227,18,54,0
0.240813543,472,472,50,50,0
1.549122682,2169,2169,21,21,0
0,1129,1129,31,31,0
2.164216157,903,610,31,31,0
1617.69534,340,1326,23,36,1
0,923,923,37,37,0
0,717,717,48,48,0
42.7850467,2031,1208,19,19,0
0,1168,1168,3,3,0
239.101717,470,1178,50,50,0
0,1108,216,46,46,0
0,2166,2166,32,32,0
0,1762,1762,6,6,0
0,1252,1252,31,31,0
15.03634109,391,1278,31,31,0
990.8414395,4,37,32,49,0
0,2670,2670,50,50,0
37.18544523,1278,2696,31,31,0
0,831,831,36,36,0
3331.174124,1383,1865,28,52,1
10.81955356,1674,910,29,29,0
27.91908828,1521,2344,29,29,0
14.77501417,2819,247,42,42,0
0,2805,2805,54,54,0
0.036814594,759,759,31,31,0
14.21567944,550,550,32,32,0
0.633430694,1773,1773,29,29,0
24.21337929,2430,750,54,54,0
0,2503,2503,9,9,0
0,923,923,37,37,0
0,1005,1005,54,54,0
9.953407509,2486,198,32,32,0
3.396028459,474,2294,25,25,0
0,1221,1221,36,36,0
0,1135,1135,41,41,0
0,2794,2794,17,17,0
12.93395758,359,331,31,31,0
4.033298615,1278,1280,31,31,0
0,2551,2551,31,31,0
0,1570,1570,50,50,0
0,2510,2510,41,41,0
13.22490266,227,132,54,54,0
2.245754363,1958,1958,54,54,0
446.7652088,336,2732,13,36,0
0,675,675,47,47,0
21.26315466,856,1194,16,46,0
0,1640,1640,52,52,0
1.965954953,2679,2679,3,3,0
0,171,171,46,46,0
0,2651,2651,38,38,0
271.7587064,1446,2800,9,29,0
346.2702668,1129,610,31,31,0
1072.563868,898,898,13,13,0
425.2782823,188,2196,31,31,0
0,331,331,19,19,0
13.17499158,1534,2356,50,50,0
0,550,550,32,32,0
